id,known,name,products,sameAs/0,url
en:e316,True,E316,11989,https://www.wikidata.org/wiki/Q417003,https://world.openfoodfacts.org/ingredient/e316
en:palm,True,Palm,11875,,https://world.openfoodfacts.org/ingredient/palm
en:e420,True,E420,11871,https://www.wikidata.org/wiki/Q245280,https://world.openfoodfacts.org/ingredient/e420
en:concentrated-lemon-juice,True,Concentrated lemon juice,11544,,https://world.openfoodfacts.org/ingredient/concentrated-lemon-juice
en:animal-fat,True,Animal fat,11516,https://www.wikidata.org/wiki/Q1423543,https://world.openfoodfacts.org/ingredient/animal-fat
en:sweetener,True,Sweetener,11488,https://www.wikidata.org/wiki/Q626292,https://world.openfoodfacts.org/ingredient/sweetener
en:filtered-water,True,Filtered water,11484,,https://world.openfoodfacts.org/ingredient/filtered-water
en:oat-flakes,True,Oat flakes,11289,https://www.wikidata.org/wiki/Q1208221,https://world.openfoodfacts.org/ingredient/oat-flakes
en:e160ai,True,E160ai,11250,https://www.wikidata.org/wiki/Q306135,https://world.openfoodfacts.org/ingredient/e160ai
en:puree,True,Purée,11085,https://www.wikidata.org/wiki/Q636056,https://world.openfoodfacts.org/ingredient/puree
en:fat-reduced-cocoa-powder,True,Fat reduced cocoa powder,11080,,https://world.openfoodfacts.org/ingredient/fat-reduced-cocoa-powder
en:e950,True,E950,11028,https://www.wikidata.org/wiki/Q132037,https://world.openfoodfacts.org/ingredient/e950
en:lemon-juice-concentrate,True,Lemon juice concentrate,11025,,https://world.openfoodfacts.org/ingredient/lemon-juice-concentrate
en:rennet,True,Rennet,10980,https://www.wikidata.org/wiki/Q326900,https://world.openfoodfacts.org/ingredient/rennet
en:whole-wheat-flour,True,Whole wheat flour,10820,,https://world.openfoodfacts.org/ingredient/whole-wheat-flour
en:e262,True,E262,10685,https://www.wikidata.org/wiki/Q339940,https://world.openfoodfacts.org/ingredient/e262
en:carbonated-water,True,Carbonated water,10565,,https://world.openfoodfacts.org/ingredient/carbonated-water
en:cholecalciferol,True,Cholecalciferol,10555,https://www.wikidata.org/wiki/Q139347,https://world.openfoodfacts.org/ingredient/cholecalciferol
en:e903,True,E903,10452,https://www.wikidata.org/wiki/Q839494,https://world.openfoodfacts.org/ingredient/e903
en:milk-chocolate,True,Milk chocolate,10378,https://www.wikidata.org/wiki/Q2164820,https://world.openfoodfacts.org/ingredient/milk-chocolate
en:e282,True,E282,10338,https://www.wikidata.org/wiki/Q417394,https://world.openfoodfacts.org/ingredient/e282
en:tomato-puree,True,Tomato purée,10288,https://www.wikidata.org/wiki/Q1114674,https://world.openfoodfacts.org/ingredient/tomato-puree
en:wine,True,Wine,10190,https://www.wikidata.org/wiki/Q282,https://world.openfoodfacts.org/ingredient/wine
en:sugar-syrup,True,Sugar syrup,10173,,https://world.openfoodfacts.org/ingredient/sugar-syrup
en:cheddar,True,Cheddar,10107,https://www.wikidata.org/wiki/Q217525,https://world.openfoodfacts.org/ingredient/cheddar
en:e516,True,E516,10072,https://www.wikidata.org/wiki/Q407258,https://world.openfoodfacts.org/ingredient/e516
en:apple-juice,True,Apple juice,10026,https://www.wikidata.org/wiki/Q618355,https://world.openfoodfacts.org/ingredient/apple-juice
en:tapioca-starch,False,tapioca-starch,10008,,https://world.openfoodfacts.org/ingredient/tapioca-starch
en:flour-treatment-agent,True,Flour treatment agent,9992,https://www.wikidata.org/wiki/Q469842,https://world.openfoodfacts.org/ingredient/flour-treatment-agent
en:raspberry,True,Raspberry,9964,,https://world.openfoodfacts.org/ingredient/raspberry
en:e171,True,E171,9919,https://www.wikidata.org/wiki/Q193521,https://world.openfoodfacts.org/ingredient/e171
en:soya-flour,True,Soya flour,9854,,https://world.openfoodfacts.org/ingredient/soya-flour
en:jalapeno,True,Jalapeno,9714,https://www.wikidata.org/wiki/Q504133,https://world.openfoodfacts.org/ingredient/jalapeno
en:pineapple,True,Pineapple,9712,https://www.wikidata.org/wiki/Q10817602,https://world.openfoodfacts.org/ingredient/pineapple
en:buttermilk,True,Buttermilk,9589,https://www.wikidata.org/wiki/Q106612,https://world.openfoodfacts.org/ingredient/buttermilk
en:palm-fat,True,Palm fat,9402,,https://world.openfoodfacts.org/ingredient/palm-fat
en:semi-skimmed-milk,True,Semi-skimmed milk,9345,https://www.wikidata.org/wiki/Q10572454,https://world.openfoodfacts.org/ingredient/semi-skimmed-milk
en:mushroom,True,Mushroom,9203,https://www.wikidata.org/wiki/Q83093,https://world.openfoodfacts.org/ingredient/mushroom
en:corn-syrup-solids,True,Corn syrup solids,9135,,https://world.openfoodfacts.org/ingredient/corn-syrup-solids
en:shellfish,True,Shellfish,9076,https://www.wikidata.org/wiki/Q6501235,https://world.openfoodfacts.org/ingredient/shellfish
en:anti-caking-agent,True,Anti-caking agent,9054,https://www.wikidata.org/wiki/Q726460,https://world.openfoodfacts.org/ingredient/anti-caking-agent
en:chicken-meat,True,Chicken meat,9051,,https://world.openfoodfacts.org/ingredient/chicken-meat
en:barley-malt-extract,True,Barley malt extract,9046,,https://world.openfoodfacts.org/ingredient/barley-malt-extract
en:soy-sauce,True,Soy sauce,9036,https://www.wikidata.org/wiki/Q229385,https://world.openfoodfacts.org/ingredient/soy-sauce
en:oily-fish,True,Oily fish,8897,,https://world.openfoodfacts.org/ingredient/oily-fish
en:oregano,True,Oregano,8897,,https://world.openfoodfacts.org/ingredient/oregano
en:canola,True,Canola,8869,,https://world.openfoodfacts.org/ingredient/canola
en:ferrous-sulfate,True,Ferrous sulfate,8790,https://www.wikidata.org/wiki/Q214863,https://world.openfoodfacts.org/ingredient/ferrous-sulfate
en:e200,True,E200,8751,https://www.wikidata.org/wiki/Q407131,https://world.openfoodfacts.org/ingredient/e200
en:cow-s-milk,True,Cow's milk,8747,,https://world.openfoodfacts.org/ingredient/cow-s-milk
en:vitamin-e,True,Vitamin E,8554,https://www.wikidata.org/wiki/Q141180,https://world.openfoodfacts.org/ingredient/vitamin-e
en:pyridoxine-hydrochloride,True,Pyridoxine hydrochloride,8552,https://www.wikidata.org/wiki/Q26841284,https://world.openfoodfacts.org/ingredient/pyridoxine-hydrochloride
en:iodised-salt,True,Iodised salt,8496,,https://world.openfoodfacts.org/ingredient/iodised-salt
en:e331,True,E331,8458,https://www.wikidata.org/wiki/Q6460572,https://world.openfoodfacts.org/ingredient/e331
en:spinach,True,Spinach,8326,https://www.wikidata.org/wiki/Q81464,https://world.openfoodfacts.org/ingredient/spinach
en:spice-extract,True,Spice extract,8269,,https://world.openfoodfacts.org/ingredient/spice-extract
en:cashew-nuts,True,Cashew nuts,8161,https://www.wikidata.org/wiki/Q28788216,https://world.openfoodfacts.org/ingredient/cashew-nuts
en:e452,True,E452,8134,https://www.wikidata.org/wiki/Q11867365,https://world.openfoodfacts.org/ingredient/e452
en:whey-protein,True,Whey protein,8101,,https://world.openfoodfacts.org/ingredient/whey-protein
en:alcohol-vinegar,True,Alcohol vinegar,8073,,https://world.openfoodfacts.org/ingredient/alcohol-vinegar
en:e481,True,E481,8030,https://www.wikidata.org/wiki/Q416058,https://world.openfoodfacts.org/ingredient/e481
en:dark-chocolate,True,Dark chocolate,7919,https://www.wikidata.org/wiki/Q277628,https://world.openfoodfacts.org/ingredient/dark-chocolate
en:sesame-seeds,True,Sesame seeds,7904,,https://world.openfoodfacts.org/ingredient/sesame-seeds
en:e631,True,E631,7871,https://www.wikidata.org/wiki/Q905782,https://world.openfoodfacts.org/ingredient/e631
en:zinc,True,Zinc,7856,https://www.wikidata.org/wiki/Q758,https://world.openfoodfacts.org/ingredient/zinc
en:invert-sugar-syrup,True,Invert sugar syrup,7844,,https://world.openfoodfacts.org/ingredient/invert-sugar-syrup
en:processed-with-alkali,False,processed-with-alkali,7834,,https://world.openfoodfacts.org/ingredient/processed-with-alkali
en:bread-crumbs,True,Bread crumbs,7808,https://www.wikidata.org/wiki/Q658413,https://world.openfoodfacts.org/ingredient/bread-crumbs
en:beetroot,True,Beetroot,7731,https://www.wikidata.org/wiki/Q165437,https://world.openfoodfacts.org/ingredient/beetroot
en:e508,True,E508,7728,https://www.wikidata.org/wiki/Q184630,https://world.openfoodfacts.org/ingredient/e508
en:flavour-enhancer,True,Flavour enhancer,7663,https://www.wikidata.org/wiki/Q898745,https://world.openfoodfacts.org/ingredient/flavour-enhancer
en:raisin,True,Raisin,7627,https://www.wikidata.org/wiki/Q13186,https://world.openfoodfacts.org/ingredient/raisin
en:pea,True,Pea,7601,,https://world.openfoodfacts.org/ingredient/pea
en:blueberry,True,Blueberry,7574,https://www.wikidata.org/wiki/Q5812410,https://world.openfoodfacts.org/ingredient/blueberry
en:cumin-seeds,True,Cumin seeds,7567,https://www.wikidata.org/wiki/Q57328174,https://world.openfoodfacts.org/ingredient/cumin-seeds
en:flax,True,Flax,7512,,https://world.openfoodfacts.org/ingredient/flax
en:e150,True,E150,7458,https://www.wikidata.org/wiki/Q183440,https://world.openfoodfacts.org/ingredient/e150
en:thyme,True,Thyme,7445,https://www.wikidata.org/wiki/Q3215980,https://world.openfoodfacts.org/ingredient/thyme
en:sunflower-seed,True,Sunflower seed,7367,https://www.wikidata.org/wiki/Q1076906,https://world.openfoodfacts.org/ingredient/sunflower-seed
en:cranberry,True,Cranberry,7318,https://www.wikidata.org/wiki/Q13181,https://world.openfoodfacts.org/ingredient/cranberry
en:e306,True,E306,7221,https://www.wikidata.org/wiki/Q141180,https://world.openfoodfacts.org/ingredient/e306
en:e627,True,E627,7178,https://www.wikidata.org/wiki/Q905776,https://world.openfoodfacts.org/ingredient/e627
en:e460,True,E460,7065,https://www.wikidata.org/wiki/Q80294,https://world.openfoodfacts.org/ingredient/e460
en:e551,True,E551,7062,https://www.wikidata.org/wiki/Q116269,https://world.openfoodfacts.org/ingredient/e551
en:nutmeg,True,Nutmeg,7022,https://www.wikidata.org/wiki/Q83165,https://world.openfoodfacts.org/ingredient/nutmeg
en:parmesan,True,Parmesan,7013,https://www.wikidata.org/wiki/Q155922,https://world.openfoodfacts.org/ingredient/parmesan
en:vanillin,True,Vanillin,6996,https://www.wikidata.org/wiki/Q33495,https://world.openfoodfacts.org/ingredient/vanillin
en:cherry,True,Cherry,6984,https://www.wikidata.org/wiki/Q196,https://world.openfoodfacts.org/ingredient/cherry
en:concentrated-apple-juice,True,Concentrated apple juice,6980,,https://world.openfoodfacts.org/ingredient/concentrated-apple-juice
en:e503ii,True,E503ii,6948,https://www.wikidata.org/wiki/Q204873,https://world.openfoodfacts.org/ingredient/e503ii
en:mango,True,Mango,6874,https://www.wikidata.org/wiki/Q3919027,https://world.openfoodfacts.org/ingredient/mango
en:e472e,True,E472e,6873,,https://world.openfoodfacts.org/ingredient/e472e
en:orange-juice,True,Orange juice,6828,https://www.wikidata.org/wiki/Q219059,https://world.openfoodfacts.org/ingredient/orange-juice
en:cabbage,True,Cabbage,6823,https://www.wikidata.org/wiki/Q14328596,https://world.openfoodfacts.org/ingredient/cabbage
en:pumpkin,True,Pumpkin,6795,https://www.wikidata.org/wiki/Q165308,https://world.openfoodfacts.org/ingredient/pumpkin
en:cucumber,True,Cucumber,6793,https://www.wikidata.org/wiki/Q2735883,https://world.openfoodfacts.org/ingredient/cucumber
en:e120,True,E120,6785,https://www.wikidata.org/wiki/Q416860,https://world.openfoodfacts.org/ingredient/e120
en:e340,True,E340,6710,https://www.wikidata.org/wiki/Q3381491,https://world.openfoodfacts.org/ingredient/e340
en:flax-seed,True,Flax seed,6668,https://www.wikidata.org/wiki/Q911332,https://world.openfoodfacts.org/ingredient/flax-seed
en:caseinate,True,Caseinate,6561,,https://world.openfoodfacts.org/ingredient/caseinate
en:leek,True,Leek,6505,https://www.wikidata.org/wiki/Q1807269,https://world.openfoodfacts.org/ingredient/leek
en:coffee,True,Coffee,6478,https://www.wikidata.org/wiki/Q8486,https://world.openfoodfacts.org/ingredient/coffee
en:wine-vinegar,True,Wine vinegar,6475,,https://world.openfoodfacts.org/ingredient/wine-vinegar
en:pantothenic-acid,True,Pantothenic Acid,6462,https://www.wikidata.org/wiki/Q179894,https://world.openfoodfacts.org/ingredient/pantothenic-acid
en:rice-starch,True,Rice starch,6460,,https://world.openfoodfacts.org/ingredient/rice-starch
en:e100,True,E100,6449,https://www.wikidata.org/wiki/Q312266,https://world.openfoodfacts.org/ingredient/e100
en:filling,True,Filling,6448,https://www.wikidata.org/wiki/Q745361,https://world.openfoodfacts.org/ingredient/filling
en:condensed-milk,True,Condensed milk,6426,https://www.wikidata.org/wiki/Q2830455,https://world.openfoodfacts.org/ingredient/condensed-milk
en:banana,True,Banana,6378,https://www.wikidata.org/wiki/Q503,https://world.openfoodfacts.org/ingredient/banana
en:humectant,True,Humectant,6370,https://www.wikidata.org/wiki/Q911854,https://world.openfoodfacts.org/ingredient/humectant
en:peach,True,Peach,6318,https://www.wikidata.org/wiki/Q13411121,https://world.openfoodfacts.org/ingredient/peach
en:tea,True,Tea,6267,,https://world.openfoodfacts.org/ingredient/tea
en:crustacean,True,Crustacean,6244,https://www.wikidata.org/wiki/Q25364,https://world.openfoodfacts.org/ingredient/crustacean
en:unrefined-sugar,True,Unrefined sugar,6190,,https://world.openfoodfacts.org/ingredient/unrefined-sugar
en:olives,True,Olives,6176,,https://world.openfoodfacts.org/ingredient/olives
en:margarine,True,Margarine,6169,https://www.wikidata.org/wiki/Q4287,https://world.openfoodfacts.org/ingredient/margarine
en:white-pepper,True,White pepper,6158,,https://world.openfoodfacts.org/ingredient/white-pepper
en:tomato-powder,True,Tomato powder,6119,,https://world.openfoodfacts.org/ingredient/tomato-powder
en:chopped-tomatoes,True,Chopped tomatoes,6114,,https://world.openfoodfacts.org/ingredient/chopped-tomatoes
en:tapioca,True,Tapioca,6074,https://www.wikidata.org/wiki/Q873761,https://world.openfoodfacts.org/ingredient/tapioca
en:pear,True,Pear,6062,https://www.wikidata.org/wiki/Q13099586,https://world.openfoodfacts.org/ingredient/pear
en:baking-powder,True,Baking powder,6050,,https://world.openfoodfacts.org/ingredient/baking-powder
en:e435,True,E435,5983,https://www.wikidata.org/wiki/Q2103104,https://world.openfoodfacts.org/ingredient/e435
en:beef-meat,True,Beef meat,5974,,https://world.openfoodfacts.org/ingredient/beef-meat
en:e401,True,E401,5973,https://www.wikidata.org/wiki/Q1187513,https://world.openfoodfacts.org/ingredient/e401
en:e541,True,E541,5896,https://www.wikidata.org/wiki/Q1220360,https://world.openfoodfacts.org/ingredient/e541
en:e951,True,E951,5861,https://www.wikidata.org/wiki/Q182040,https://world.openfoodfacts.org/ingredient/e951
en:poultry-fat,True,Poultry fat,5821,,https://world.openfoodfacts.org/ingredient/poultry-fat
en:sulfite,True,Sulfite,5802,https://www.wikidata.org/wiki/Q413363,https://world.openfoodfacts.org/ingredient/sulfite
en:e385,True,E385,5786,https://www.wikidata.org/wiki/Q18967194,https://world.openfoodfacts.org/ingredient/e385
en:e392,True,E392,5759,,https://world.openfoodfacts.org/ingredient/e392
en:smoke-flavouring,True,Smoke flavouring,5751,,https://world.openfoodfacts.org/ingredient/smoke-flavouring
en:oil,True,Oil,5736,https://www.wikidata.org/wiki/Q42962,https://world.openfoodfacts.org/ingredient/oil
en:ham,True,Ham,5712,,https://world.openfoodfacts.org/ingredient/ham
en:chickpea,True,Chickpea,5697,https://www.wikidata.org/wiki/Q33832605,https://world.openfoodfacts.org/ingredient/chickpea
en:tomato-juice,True,Tomato juice,5691,,https://world.openfoodfacts.org/ingredient/tomato-juice
en:unrefined-cane-sugar,True,Unrefined cane sugar,5670,,https://world.openfoodfacts.org/ingredient/unrefined-cane-sugar
en:sodium-caseinate,True,Sodium caseinate,5628,https://www.wikidata.org/wiki/Q63120038,https://world.openfoodfacts.org/ingredient/sodium-caseinate
en:white-wine,True,White wine,5611,https://www.wikidata.org/wiki/Q10210,https://world.openfoodfacts.org/ingredient/white-wine
en:apple-juice-from-concentrate,True,Apple juice from concentrate,5602,,https://world.openfoodfacts.org/ingredient/apple-juice-from-concentrate
en:e321,True,E321,5596,https://www.wikidata.org/wiki/Q221945,https://world.openfoodfacts.org/ingredient/e321
en:cottonseed,True,Cottonseed,5543,,https://world.openfoodfacts.org/ingredient/cottonseed
en:syrup,True,Syrup,5537,https://www.wikidata.org/wiki/Q6584340,https://world.openfoodfacts.org/ingredient/syrup
en:turkey,True,Turkey,5533,,https://world.openfoodfacts.org/ingredient/turkey
en:e127,True,E127,5532,https://www.wikidata.org/wiki/Q420101,https://world.openfoodfacts.org/ingredient/e127
en:corn-oil,True,Corn oil,5509,https://www.wikidata.org/wiki/Q856775,https://world.openfoodfacts.org/ingredient/corn-oil
en:e433,True,E433,5477,https://www.wikidata.org/wiki/Q420358,https://world.openfoodfacts.org/ingredient/e433
en:e451,True,E451,5475,https://www.wikidata.org/wiki/Q29145,https://world.openfoodfacts.org/ingredient/e451
en:contains-less-than-2-of,False,contains-less-than-2-of,5425,,https://world.openfoodfacts.org/ingredient/contains-less-than-2-of
en:e262ii,True,E262ii,5408,https://www.wikidata.org/wiki/Q409655,https://world.openfoodfacts.org/ingredient/e262ii
en:shortening,True,Shortening,5406,https://www.wikidata.org/wiki/Q1194601,https://world.openfoodfacts.org/ingredient/shortening
en:e339ii,True,E339ii,5350,https://www.wikidata.org/wiki/Q418448,https://world.openfoodfacts.org/ingredient/e339ii
